Sample Age,Mean Resolution,5th Percentile Resolution,95th Percentile Resolution, Uncertainty Used
-7996.5,336.097035,265.372889,425.248067,26.060078
-7996,335.815496,265.372889,424.902629,26.060402
-7995.5,335.533957,265.372889,424.902629,26.060727
-7995,335.252418,265.372889,424.872103,26.061051
-7994.5,334.970879,265.372889,424.872103,26.061376
-7994,334.689340,265.372889,424.872103,26.061700
-7993.5,334.170933,265.372889,424.309125,26.062349
-7993,333.652525,265.372889,424.309125,26.062998
-7992.5,333.134118,265.310390,424.248072,26.063648
-7992,332.615711,265.310390,424.059127,26.064297
-7991.5,332.097304,265.310390,424.059127,26.064946
-7991,331.578896,265.310390,423.997109,26.065595
-7990.5,331.060489,265.310390,423.997109,26.066245
-7990,330.542082,265.310390,423.997109,26.066894
-7989.5,330.023675,265.310390,423.248076,26.067543
-7989,329.505268,265.310390,423.248076,26.068192
-7988.5,328.983818,265.310390,423.248076,26.068841
-7988,328.462369,265.310390,423.248076,26.069490
-7987.5,327.940920,265.310390,422.152652,26.070139
-7987,327.419471,265.310390,422.152652,26.070789
-7986.5,326.898022,265.310390,422.122122,26.071438
-7986,326.376572,265.310390,421.372127,26.072087
-7985.5,325.855123,265.310390,421.372127,26.072736
-7985,325.333674,265.310390,420.902663,26.073385
-7984.5,324.812225,265.310390,420.872130,26.074034
-7984,324.290776,265.310390,420.309157,26.074683
-7983.5,323.948248,265.310390,420.309157,26.075007
-7983,323.605720,265.310390,420.248090,26.075332
-7982.5,323.263192,265.310390,419.497140,26.075656
-7982,322.920664,265.310390,419.497140,26.075980
-7981.5,322.578137,265.310390,418.748097,26.076304
-7981,322.235609,265.310390,418.747145,26.076628
-7980.5,321.893081,265.310390,418.247148,26.076952
-7980,321.550553,265.310390,418.122149,26.077276
-7979.5,321.208026,265.310390,418.122149,26.077600
-7979,320.865498,265.123192,417.809176,26.077924
-7978.5,320.865498,265.123192,417.809176,26.077924
-7978,320.865498,265.123192,417.809176,26.077924
-7977.5,320.865498,265.123192,417.809176,26.077924
-7977,320.865498,265.123192,417.809176,26.077924
-7976.5,320.865498,265.123192,417.809176,26.077924
-7976,320.865498,265.123192,417.809176,26.077924
-7975.5,320.865498,265.123192,417.809176,26.077924
-7975,320.865498,265.123192,417.809176,26.077924
-7974.5,320.865498,265.123192,417.809176,26.077924
-7974,320.865498,265.123192,417.809176,26.077924
-7973.5,321.390836,265.310390,418.122149,26.077275
-7973,321.916174,265.310390,418.122149,26.076626
-7972.5,322.441512,265.310390,418.247148,26.075977
-7972,322.966850,265.310390,418.747145,26.075328
-7971.5,323.492188,265.310390,418.748097,26.074678
-7971,324.017526,265.310390,419.497140,26.074029
-7970.5,324.542864,265.310390,419.497140,26.073380
-7970,325.068202,265.310390,420.248090,26.072731
-7969.5,325.593540,265.310390,420.248090,26.072082
-7969,326.118878,265.310390,420.309157,26.071432
-7968.5,326.952500,265.310390,420.902663,26.070459
-7968,327.786123,265.310390,421.372127,26.069485
-7967.5,328.619745,265.310390,421.372127,26.068512
-7967,329.453367,265.310390,422.152652,26.067539
-7966.5,330.286989,265.310390,423.248076,26.066565
-7966,331.120611,265.310390,423.248076,26.065592
-7965.5,331.954234,265.310390,423.248076,26.064618
-7965,332.787856,265.310390,423.997109,26.063645
-7964.5,333.621478,265.310390,424.059127,26.062671
-7964,334.455100,265.310390,424.248072,26.061698
-7963.5,336.078014,265.372889,424.872103,26.059913
-7963,337.700929,265.372889,424.902629,26.058129
-7962.5,339.323843,265.372889,425.309117,26.056344
-7962,340.946757,265.372889,425.498066,26.054560
-7961.5,342.569671,265.372889,425.498066,26.052775
-7961,344.192585,265.498793,425.748065,26.050991
-7960.5,345.815500,265.498793,425.748065,26.049206
-7960,347.438414,265.498793,425.872096,26.047422
-7959.5,349.061328,265.498793,425.872096,26.045637
-7959,350.684242,265.498793,425.998064,26.043853
-7958.5,352.624711,265.498793,425.998064,26.041746
-7958,354.565179,265.498793,426.449369,26.039640
-7957.5,356.505648,265.903984,426.998059,26.037533
-7957,358.446116,265.903984,427.622084,26.035427
-7956.5,360.386584,265.935385,427.748056,26.033320
-7956,362.327053,265.935385,427.998055,26.031214
-7955.5,364.267521,266.498183,427.998055,26.029107
-7955,366.207990,266.498789,428.248053,26.027000
-7954.5,368.148458,266.528978,428.498052,26.024894
-7954,370.088927,266.528978,428.498052,26.022787
-7953.5,371.902504,266.685379,429.248049,26.020359
-7953,373.716080,266.998786,430.122067,26.017930
-7952.5,375.529657,267.373177,430.498043,26.015502
-7952,377.343234,267.466470,430.748042,26.013073
-7951.5,379.156810,267.998782,430.748042,26.010645
-7951,380.970387,268.122867,430.748042,26.008216
-7950.5,382.783964,268.498780,430.748042,26.005788
-7950,384.597541,268.748778,430.872062,26.003359
-7949.5,386.411117,269.123165,430.872062,26.000931
-7949,388.224694,269.748774,430.998041,25.998502
-7948.5,389.307241,269.748774,431.059071,25.995914
-7948,390.389788,270.560348,432.122054,25.993326
-7947.5,391.472335,271.248151,433.498030,25.990738
-7947,392.554882,271.373150,433.559051,25.988151
-7946.5,393.637429,272.998759,434.747036,25.985563
-7946,394.719976,274.497816,434.997034,25.982975
-7945.5,395.802523,276.998111,436.748015,25.980387
-7945,396.885071,279.998727,436.872021,25.977799
-7944.5,397.967618,292.998668,439.372004,25.975211
-7944,399.050165,293.748665,439.372004,25.972623
-7943.5,399.077112,293.748665,439.498002,25.970199
-7943,399.104060,293.748665,475.997836,25.967775
-7942.5,399.131008,294.248662,475.997836,25.965352
-7942,399.157955,294.248662,475.997836,25.962928
-7941.5,399.184903,294.248662,475.997836,25.960504
-7941,399.211851,294.248662,478.747824,25.958080
-7940.5,399.238798,294.248662,478.747824,25.955656
-7940,399.265746,294.748660,478.997823,25.953232
-7939.5,399.292694,294.748660,478.997823,25.950809
-7939,399.319642,294.748660,478.997823,25.948385
-7938.5,398.565761,294.748660,478.997823,25.946286
-7938,397.811880,294.748660,478.997823,25.944187
-7937.5,397.057999,294.248662,478.997823,25.942088
-7937,396.304118,294.248662,478.997823,25.939989
-7936.5,395.550238,294.248662,478.997823,25.937891
-7936,394.796357,294.248662,478.997823,25.935792
-7935.5,394.042476,294.248662,478.997823,25.933693
-7935,393.288595,294.248662,478.997823,25.931594
-7934.5,392.534714,294.248662,478.997823,25.929495
-7934,391.780833,294.248662,478.997823,25.927397
-7933.5,391.003172,294.248662,478.997823,25.926106
-7933,390.225511,294.248662,478.997823,25.924815
-7932.5,389.447850,294.248662,478.997823,25.923524
-7932,388.670189,293.748665,478.997823,25.922234
-7931.5,387.892528,293.748665,478.997823,25.920943
-7931,387.114867,293.748665,478.997823,25.919652
-7930.5,386.337205,293.748665,478.997823,25.918361
-7930,385.559544,293.748665,478.997823,25.917071
-7929.5,384.781883,293.748665,478.997823,25.915780
-7929,384.004222,293.748665,478.997823,25.914489
-7928.5,383.598618,293.748665,478.997823,25.914005
-7928,383.193015,293.748665,478.997823,25.913522
-7927.5,382.787411,293.748665,478.997823,25.913038
-7927,382.381807,293.748665,478.997823,25.912555
-7926.5,381.976204,293.748665,478.997823,25.912071
-7926,381.570600,293.748665,478.997823,25.911587
-7925.5,381.164996,293.748665,478.997823,25.911104
-7925,380.759393,293.748665,478.997823,25.910620
-7924.5,380.353789,293.748665,478.997823,25.910136
-7924,379.948185,293.748665,478.997823,25.909653
-7923.5,380.462492,293.748665,478.997823,25.910298
-7923,380.976800,293.748665,478.997823,25.910943
-7922.5,381.491107,293.748665,478.997823,25.911588
-7922,382.005414,293.748665,478.997823,25.912232
-7921.5,382.519721,293.748665,478.997823,25.912877
-7921,383.034028,293.748665,478.997823,25.913522
-7920.5,383.548336,293.748665,478.997823,25.914167
-7920,384.062643,293.748665,478.997823,25.914812
-7919.5,384.576950,293.748665,478.997823,25.915457
-7919,385.091257,293.748665,478.997823,25.916102
-7918.5,385.511181,293.748665,478.997823,25.916909
-7918,385.931105,293.748665,478.997823,25.917716
-7917.5,386.351030,293.748665,478.997823,25.918523
-7917,386.770954,293.748665,478.997823,25.919330
-7916.5,387.190878,293.748665,478.997823,25.920137
-7916,387.610802,293.748665,478.997823,25.920944
-7915.5,388.030726,293.748665,478.997823,25.921751
-7915,388.450650,293.748665,478.997823,25.922557
-7914.5,388.870575,293.748665,478.997823,25.923364
-7914,389.290499,294.248662,478.997823,25.924171
-7913.5,389.621089,294.248662,478.997823,25.924655
-7913,389.951680,294.248662,478.997823,25.925139
-7912.5,390.282270,294.248662,478.997823,25.925623
-7912,390.612861,294.248662,478.997823,25.926107
-7911.5,390.943451,294.248662,478.997823,25.926591
-7911,391.274042,294.248662,478.997823,25.927075
-7910.5,391.604632,294.248662,478.997823,25.927559
-7910,391.935223,294.248662,478.997823,25.928043
-7909.5,392.265813,294.248662,478.997823,25.928526
-7909,392.596404,294.248662,478.997823,25.929010
-7908.5,392.752154,294.248662,478.997823,25.929172
-7908,392.907905,294.248662,478.997823,25.929333
-7907.5,393.063655,294.248662,478.997823,25.929494
-7907,393.219405,294.248662,478.997823,25.929655
-7906.5,393.375156,294.248662,478.997823,25.929816
-7906,393.530906,294.248662,478.997823,25.929978
-7905.5,393.686657,294.248662,478.997823,25.930139
-7905,393.842407,294.248662,478.997823,25.930300
-7904.5,393.998157,294.248662,478.997823,25.930461
-7904,394.153908,294.248662,478.997823,25.930622
-7903.5,394.220302,294.248662,478.997823,25.930945
-7903,394.286697,294.248662,478.997823,25.931268
-7902.5,394.353091,294.248662,478.997823,25.931591
-7902,394.419486,294.248662,478.997823,25.931914
-7901.5,394.485881,294.248662,478.997823,25.932237
-7901,394.552275,294.248662,478.997823,25.932561
-7900.5,394.618670,294.248662,478.997823,25.932884
-7900,394.685064,294.248662,478.997823,25.933207
-7899.5,394.751459,294.248662,478.997823,25.933530
-7899,394.817854,294.248662,478.997823,25.933853
-7898.5,395.059198,294.248662,478.997823,25.934498
-7898,395.300542,294.248662,478.997823,25.935144
-7897.5,395.541887,294.248662,478.997823,25.935790
-7897,395.783231,294.248662,478.997823,25.936436
-7896.5,396.024576,294.248662,478.997823,25.937081
-7896,396.265920,294.248662,478.997823,25.937727
-7895.5,396.507264,294.248662,478.997823,25.938373
-7895,396.748609,294.248662,478.997823,25.939019
-7894.5,396.989953,294.748660,478.997823,25.939665
-7894,397.231298,294.748660,478.997823,25.940310
-7893.5,397.558895,294.748660,478.997823,25.941279
-7893,397.886493,294.748660,478.997823,25.942248
-7892.5,398.214090,294.748660,478.997823,25.943217
-7892,398.541688,294.748660,478.997823,25.944185
-7891.5,398.869286,294.748660,478.997823,25.945154
-7891,399.196883,294.748660,478.997823,25.946123
-7890.5,399.524481,294.748660,478.997823,25.947092
-7890,399.852079,294.998659,478.997823,25.948060
-7889.5,400.179676,294.998659,478.997823,25.949029
-7889,400.507274,294.998659,478.997823,25.949998
-7888.5,400.496805,294.998659,478.997823,25.950806
-7888,400.486335,294.998659,478.997823,25.951614
-7887.5,400.475866,294.998659,478.997823,25.952422
-7887,400.465397,294.748660,478.997823,25.953230
-7886.5,400.454927,294.748660,478.997823,25.954038
-7886,400.444458,294.748660,478.747824,25.954846
-7885.5,400.433989,294.748660,478.747824,25.955654
-7885,400.423519,294.748660,478.747824,25.956461
-7884.5,400.413050,294.748660,478.747824,25.957269
-7884,400.402581,294.748660,478.747824,25.958077
-7883.5,400.309085,294.748660,478.747824,25.958401
-7883,400.215590,294.748660,478.747824,25.958724
-7882.5,400.122095,294.748660,478.747824,25.959048
-7882,400.028600,294.248662,478.747824,25.959371
-7881.5,399.935105,294.248662,478.747824,25.959694
-7881,399.841610,294.248662,475.997836,25.960018
-7880.5,399.748114,294.248662,475.997836,25.960341
-7880,399.654619,294.248662,475.997836,25.960664
-7879.5,399.561124,294.248662,475.997836,25.960988
-7879,399.467629,294.248662,475.997836,25.961311
-7878.5,399.563766,294.248662,475.997836,25.961149
-7878,399.659903,294.248662,475.997836,25.960988
-7877.5,399.756041,294.248662,475.997836,25.960826
-7877,399.852178,294.248662,475.997836,25.960664
-7876.5,399.948315,294.248662,475.997836,25.960502
-7876,400.044453,294.248662,475.997836,25.960340
-7875.5,400.140590,294.248662,475.997836,25.960179
-7875,400.236727,294.748660,475.997836,25.960017
-7874.5,400.332864,294.748660,475.997836,25.959855
-7874,400.429002,294.748660,478.747824,25.959693
-7873.5,400.314058,294.748660,478.747824,25.959209
-7873,400.199113,294.748660,478.747824,25.958724
-7872.5,400.084169,294.748660,478.747824,25.958240
-7872,399.969225,294.748660,478.747824,25.957755
-7871.5,399.854281,294.748660,478.747824,25.957271
-7871,399.739337,294.748660,478.747824,25.956786
-7870.5,399.624393,294.748660,478.747824,25.956302
-7870,399.509448,294.748660,478.747824,25.955817
-7869.5,399.394504,294.248662,478.747824,25.955333
-7869,399.279560,294.248662,478.747824,25.954848
-7868.5,399.050757,294.248662,478.747824,25.954526
-7868,398.821953,294.248662,478.747824,25.954203
-7867.5,398.593150,294.248662,478.997823,25.953880
-7867,398.364346,294.248662,478.997823,25.953558
-7866.5,398.135543,294.248662,478.997823,25.953235
-7866,397.906739,294.248662,478.997823,25.952913
-7865.5,397.677936,294.248662,478.997823,25.952590
-7865,397.449132,294.248662,478.997823,25.952267
-7864.5,397.220328,294.248662,478.997823,25.951945
-7864,396.991525,294.248662,478.997823,25.951622
-7863.5,396.740546,294.248662,478.997823,25.951299
-7863,396.489567,294.248662,478.997823,25.950977
-7862.5,396.238588,294.248662,478.997823,25.950654
-7862,395.987609,294.248662,478.997823,25.950332
-7861.5,395.736631,293.748665,478.997823,25.950009
-7861,395.485652,293.748665,478.997823,25.949687
-7860.5,395.234673,293.748665,478.997823,25.949364
-7860,394.983694,293.748665,478.997823,25.949042
-7859.5,394.732715,293.748665,478.997823,25.948719
-7859,394.481736,293.748665,478.997823,25.948397
-7858.5,394.552512,293.748665,478.997823,25.948235
-7858,394.623287,293.748665,478.997823,25.948073
-7857.5,394.694063,293.748665,478.997823,25.947911
-7857,394.764838,293.748665,478.997823,25.947750
-7856.5,394.835614,293.748665,478.997823,25.947588
-7856,394.906389,293.748665,478.997823,25.947426
-7855.5,394.977165,293.748665,478.997823,25.947264
-7855,395.047940,294.248662,478.997823,25.947102
-7854.5,395.118716,294.248662,478.997823,25.946941
-7854,395.189491,294.248662,478.997823,25.946779
-7853.5,395.384281,294.248662,478.997823,25.946778
-7853,395.579070,294.248662,478.997823,25.946778
-7852.5,395.773860,294.248662,478.997823,25.946777
-7852,395.968649,294.248662,478.997823,25.946777
-7851.5,396.163439,294.248662,478.997823,25.946777
-7851,396.358228,294.248662,478.997823,25.946776
-7850.5,396.553017,294.248662,478.997823,25.946776
-7850,396.747807,294.248662,478.997823,25.946775
-7849.5,396.942596,294.248662,478.997823,25.946775
-7849,397.137386,294.248662,478.997823,25.946774
-7848.5,397.231136,294.248662,478.997823,25.946774
-7848,397.324886,294.248662,478.997823,25.946774
-7847.5,397.418636,294.248662,478.997823,25.946773
-7847,397.512387,294.248662,478.997823,25.946773
-7846.5,397.606137,294.248662,478.997823,25.946773
-7846,397.699887,294.248662,478.997823,25.946773
-7845.5,397.793637,294.248662,478.997823,25.946773
-7845,397.887387,294.248662,478.997823,25.946772
-7844.5,397.981138,294.248662,478.997823,25.946772
-7844,398.074888,294.748660,478.997823,25.946772
-7843.5,398.038072,294.748660,478.997823,25.946610
-7843,398.001257,294.748660,478.997823,25.946449
-7842.5,397.964441,294.748660,478.997823,25.946287
-7842,397.927625,294.748660,478.997823,25.946126
-7841.5,397.890810,294.748660,478.997823,25.945964
-7841,397.853994,294.748660,478.997823,25.945803
-7840.5,397.817179,294.748660,478.997823,25.945641
-7840,397.780363,294.748660,478.997823,25.945480
-7839.5,397.743548,294.748660,478.997823,25.945318
-7839,397.706732,294.248662,478.997823,25.945157
-7838.5,397.659189,294.748660,478.997823,25.944672
-7838,397.611645,294.748660,478.997823,25.944188
-7837.5,397.564102,294.748660,478.997823,25.943703
-7837,397.516558,294.748660,478.997823,25.943218
-7836.5,397.469015,294.748660,478.997823,25.942734
-7836,397.421471,294.748660,478.997823,25.942249
-7835.5,397.373928,294.748660,478.997823,25.941764
-7835,397.326384,294.748660,478.997823,25.941280
-7834.5,397.278841,294.748660,478.997823,25.940795
-7834,397.231298,294.748660,478.997823,25.940310
-7833.5,397.070489,294.748660,478.997823,25.939664
-7833,396.909680,294.748660,478.997823,25.939018
-7832.5,396.748871,294.748660,478.997823,25.938372
-7832,396.588062,294.248662,478.997823,25.937726
-7831.5,396.427254,294.248662,478.997823,25.937080
-7831,396.266445,294.248662,478.997823,25.936434
-7830.5,396.105636,294.248662,478.997823,25.935789
-7830,395.944827,294.248662,478.997823,25.935143
-7829.5,395.784018,294.248662,478.997823,25.934497
-7829,395.623209,294.248662,478.997823,25.933851
-7828.5,395.298075,294.248662,478.997823,25.933043
-7828,394.972941,294.248662,478.997823,25.932236
-7827.5,394.647806,294.248662,478.997823,25.931429
-7827,394.322672,294.248662,478.997823,25.930622
-7826.5,393.997537,294.248662,478.997823,25.929815
-7826,393.672403,294.248662,478.997823,25.929007
-7825.5,393.347268,294.248662,478.997823,25.928200
-7825,393.022134,294.248662,478.997823,25.927393
-7824.5,392.696999,294.248662,478.997823,25.926586
-7824,392.371865,294.248662,478.997823,25.925779
-7823.5,391.877996,294.248662,478.997823,25.924972
-7823,391.384127,294.248662,478.997823,25.924165
-7822.5,390.890257,294.248662,478.997823,25.923359
-7822,390.396388,294.248662,478.997823,25.922552
-7821.5,389.902519,294.248662,478.997823,25.921745
-7821,389.408650,294.248662,478.997823,25.920938
-7820.5,388.914781,294.248662,478.997823,25.920132
-7820,388.420912,294.248662,478.997823,25.919325
-7819.5,387.927042,293.748665,478.997823,25.918518
-7819,387.433173,293.748665,478.997823,25.917711
-7818.5,386.804116,293.748665,478.997823,25.916905
-7818,386.175059,293.748665,478.997823,25.916099
-7817.5,385.546001,293.748665,478.997823,25.915292
-7817,384.916944,293.748665,478.997823,25.914486
-7816.5,384.287886,293.748665,478.997823,25.913680
-7816,383.658829,293.748665,478.997823,25.912874
-7815.5,383.029771,293.748665,478.997823,25.912067
-7815,382.400714,293.748665,478.997823,25.911261
-7814.5,381.771657,293.748665,478.997823,25.910455
-7814,381.142599,293.748665,478.997823,25.909648
-7813.5,380.768366,293.748665,478.997823,25.909165
-7813,380.394133,293.748665,478.997823,25.908681
-7812.5,380.019900,293.748665,478.997823,25.908197
-7812,379.645666,293.748665,478.997823,25.907713
-7811.5,379.271433,293.748665,478.997823,25.907230
-7811,378.897200,293.748665,478.997823,25.906746
-7810.5,378.522967,293.748665,478.997823,25.906262
-7810,378.148734,293.748665,478.997823,25.905778
-7809.5,377.774500,293.748665,478.997823,25.905295
-7809,377.400267,293.748665,478.997823,25.904811
-7808.5,377.002690,293.748665,478.997823,25.904327
-7808,376.605112,293.748665,478.997823,25.903843
-7807.5,376.207535,293.748665,478.997823,25.903360
-7807,375.809957,293.748665,478.997823,25.902876
-7806.5,375.412380,293.748665,478.997823,25.902392
-7806,375.014802,293.248001,478.997823,25.901909
-7805.5,374.617225,293.248001,478.997823,25.901425
-7805,374.219647,293.248001,478.997823,25.900941
-7804.5,373.822070,293.248001,478.997823,25.900458
-7804,373.424492,293.248001,478.997823,25.899974
-7803.5,373.287103,293.248001,478.997823,25.899813
-7803,373.149715,293.248001,478.997823,25.899652
-7802.5,373.012326,293.248001,478.997823,25.899490
-7802,372.874937,293.248001,478.997823,25.899329
-7801.5,372.737549,293.248001,478.997823,25.899168
-7801,372.600160,293.248001,478.997823,25.899007
-7800.5,372.462771,293.248001,478.997823,25.898845
-7800,372.325383,293.248001,478.997823,25.898684
-7799.5,372.187994,293.248001,478.997823,25.898523
-7799,372.050605,293.248001,478.997823,25.898362
-7798.5,371.812976,293.248001,478.997823,25.898201
-7798,371.575346,293.248001,478.997823,25.898040
-7797.5,371.337717,292.998668,478.997823,25.897880
-7797,371.100087,292.998668,478.997823,25.897719
-7796.5,370.862458,292.998668,478.997823,25.897558
-7796,370.624828,292.998668,478.997823,25.897397
-7795.5,370.387198,292.998668,478.997823,25.897236
-7795,370.149569,292.998668,478.997823,25.897076
-7794.5,369.911939,292.998668,478.997823,25.896915
-7794,369.674310,292.998668,478.997823,25.896754
-7793.5,369.481167,292.998668,478.997823,25.896593
-7793,369.288024,292.998668,478.997823,25.896432
-7792.5,369.094882,292.998668,478.997823,25.896271
-7792,368.901739,292.998668,478.997823,25.896110
-7791.5,368.708596,292.998668,478.997823,25.895949
-7791,368.515453,292.998668,478.997823,25.895788
-7790.5,368.322311,292.998668,478.997823,25.895627
-7790,368.129168,292.998668,478.997823,25.895466
-7789.5,367.936025,292.998668,478.997823,25.895305
-7789,367.742882,292.998668,478.997823,25.895144
-7788.5,367.654138,292.998668,478.997823,25.894983
-7788,367.565394,292.998668,478.997823,25.894822
-7787.5,367.476649,292.998668,478.997823,25.894660
-7787,367.387905,292.998668,478.997823,25.894499
-7786.5,367.299161,292.998668,478.997823,25.894337
-7786,367.210416,292.998668,478.997823,25.894176
-7785.5,367.121672,292.998668,478.997823,25.894015
-7785,367.032928,292.998668,478.997823,25.893853
-7784.5,366.944183,292.998668,478.997823,25.893692
-7784,366.855439,292.998668,478.997823,25.893530
-7783.5,366.758727,292.998668,478.997823,25.893369
-7783,366.662016,292.998668,478.997823,25.893208
-7782.5,366.565304,292.998668,478.997823,25.893046
-7782,366.468593,292.998668,478.997823,25.892885
-7781.5,366.371881,292.998668,478.997823,25.892724
-7781,366.275169,292.998668,478.997823,25.892562
-7780.5,366.178458,292.998668,478.997823,25.892401
-7780,366.081746,292.998668,478.997823,25.892239
-7779.5,365.985035,292.998668,478.997823,25.892078
-7779,365.888323,292.998668,478.997823,25.891917
-7778.5,365.740763,292.998668,478.997823,25.891755
-7778,365.593203,292.998668,478.997823,25.891594
-7777.5,365.445643,292.998668,478.997823,25.891433
-7777,365.298083,292.998668,478.997823,25.891272
-7776.5,365.150523,292.998668,478.997823,25.891111
-7776,365.002963,292.498670,478.997823,25.890950
-7775.5,364.855403,292.498670,478.997823,25.890789
-7775,364.707843,292.498670,478.997823,25.890627
-7774.5,364.560283,292.498670,478.997823,25.890466
-7774,364.412723,292.498670,478.997823,25.890305
-7773.5,364.065998,292.498670,478.997823,25.889983
-7773,363.719272,292.498670,478.997823,25.889661
-7772.5,363.372547,292.498670,478.997823,25.889339
-7772,363.025822,292.498670,478.997823,25.889017
-7771.5,362.679097,292.498670,478.997823,25.888695
-7771,362.332371,211.249040,478.997823,25.888373
-7770.5,361.985646,211.249040,478.997823,25.888051
-7770,361.638921,208.310843,478.997823,25.887729
-7769.5,361.292196,208.310843,478.997823,25.887406
-7769,360.945470,208.249053,478.997823,25.887084
-7768.5,360.636991,208.249053,478.997823,25.886762
-7768,360.328511,205.249067,478.997823,25.886440
-7767.5,360.020031,205.249067,478.997823,25.886118
-7767,359.711551,205.249067,478.997823,25.885795
-7766.5,359.403071,205.249067,478.997823,25.885473
-7766,359.094591,205.249067,478.997823,25.885151
-7765.5,358.786111,202.451342,478.997823,25.884829
-7765,358.477631,202.451342,478.997823,25.884506
-7764.5,358.169151,202.249081,478.997823,25.884184
-7764,357.860671,202.249081,478.997823,25.883862
-7763.5,357.424938,202.249081,478.997823,25.883378
-7763,356.989205,199.560913,478.997823,25.882895
-7762.5,356.553472,199.560913,478.997823,25.882411
-7762,356.117738,199.560913,478.997823,25.881928
-7761.5,355.682005,199.560913,478.997823,25.881444
-7761,355.246272,199.560913,478.997823,25.880961
-7760.5,354.810538,196.826392,478.997823,25.880477
-7760,354.374805,196.826392,478.997823,25.879994
-7759.5,353.939072,196.826392,478.997823,25.879510
-7759,353.503339,196.810934,478.997823,25.879027
-7758.5,353.006170,196.810934,478.997823,25.878544
-7758,352.509001,194.123676,478.997823,25.878061
-7757.5,352.011832,194.060956,478.997823,25.877577
-7757,351.514663,194.060956,478.997823,25.877094
-7756.5,351.017494,191.310978,478.997823,25.876611
-7756,350.520325,191.310978,478.997823,25.876128
-7755.5,350.023157,191.310978,478.997823,25.875645
-7755,349.525988,188.249144,478.997823,25.875161
-7754.5,349.028819,188.249144,478.997823,25.874678
-7754,348.531650,188.249144,478.997823,25.874195
-7753.5,347.532835,185.249158,478.997823,25.873390
-7753,346.534019,181.999173,478.997823,25.872586
-7752.5,345.535203,178.811078,478.997823,25.871782
-7752,344.536388,175.998800,478.997823,25.870977
-7751.5,343.537572,172.749215,478.997823,25.870173
-7751,342.538757,172.749215,478.997823,25.869368
-7750.5,341.539941,170.061147,478.997823,25.868564
-7750,340.541126,167.326651,478.997823,25.867759
-7749.5,339.542310,164.561191,478.997823,25.866955
-7749,338.543495,164.561191,478.997823,25.866150
-7748.5,337.155598,161.749265,478.997823,25.865024
-7748,335.767701,159.249276,478.747824,25.863898
-7747.5,334.379804,155.311265,478.747824,25.862772
-7747,332.991907,155.311265,478.747824,25.861645
-7746.5,331.604011,153.561278,478.747824,25.860519
-7746,330.216114,152.061290,475.997836,25.859393
-7745.5,328.828217,150.779965,475.997836,25.858267
-7745,327.440320,149.576808,475.997836,25.857140
-7744.5,326.052423,148.467485,475.997836,25.856014
-7744,324.664527,146.999332,475.997836,25.854888
-7743.5,322.499716,146.561334,475.997836,25.853118
-7743,320.334906,145.499339,439.498002,25.851348
-7742.5,318.170096,144.749342,439.498002,25.849578
-7742,316.005285,144.280020,439.372004,25.847808
-7741.5,313.840475,143.749347,439.372004,25.846038
-7741,311.675665,143.374022,436.872021,25.844268
-7740.5,309.510855,142.749027,436.748015,25.842498
-7740,307.346044,142.311368,434.997034,25.840729
-7739.5,305.181234,142.030040,434.997034,25.838959
-7739,303.016424,141.592543,434.747036,25.837189
-7738.5,300.389209,140.999039,433.559051,25.835260
-7738,297.761994,140.499361,432.199319,25.833331
-7737.5,295.134779,140.249362,432.122054,25.831401
-7737,292.507564,140.030057,431.059071,25.829472
-7736.5,289.880350,139.749047,430.998041,25.827543
-7736,287.253135,139.326898,430.872062,25.825614
-7735.5,284.625920,139.249367,430.748042,25.823685
-7735,281.998705,138.811396,430.748042,25.821756
-7734.5,279.371490,138.811396,430.498043,25.819827
-7734,276.744276,138.749369,429.248049,25.817897
-7733.5,274.467324,138.639404,428.498052,25.816291
-7733,272.190372,138.405070,427.998055,25.814685
-7732.5,269.913420,138.280071,426.998059,25.813079
-7732,267.636469,137.999373,425.998064,25.811473
-7731.5,265.359517,137.999373,425.748065,25.809868
-7731,263.082565,137.811404,424.872103,25.808262
-7730.5,260.805614,137.561406,418.747145,25.806656
-7730,258.528662,137.561328,336.998468,25.805050
-7729.5,256.251710,137.499375,336.998468,25.803444
-7729,253.974758,137.499375,336.997702,25.801838
-7728.5,252.839262,137.499375,336.997702,25.801034
-7728,251.703765,137.498906,336.997702,25.800231
-7727.5,250.568269,137.498906,336.997702,25.799428
-7727,249.432772,137.436407,336.809821,25.798625
-7726.5,248.297276,137.374063,336.809821,25.797822
-7726,247.161779,137.374063,336.809821,25.797019
-7725.5,246.026283,137.311408,336.748469,25.796216
-7725,244.890787,137.311408,336.748469,25.795412
-7724.5,243.755290,137.311408,336.748469,25.794609
-7724,242.619794,137.311408,336.748469,25.793806
-7723.5,242.354064,137.311408,336.748469,25.793645
-7723,242.088334,137.311408,336.748469,25.793484
-7722.5,241.822604,137.311408,336.748469,25.793323
-7722,241.556875,137.311408,336.748469,25.793162
-7721.5,241.291145,137.311408,336.748469,25.793001
-7721,241.025415,137.311408,336.498470,25.792840
-7720.5,240.759686,137.311408,336.498470,25.792679
-7720,240.493956,137.311408,336.498470,25.792518
-7719.5,240.228226,137.311408,336.498470,25.792357
-7719,239.962497,137.311408,336.498470,25.792196
-7718.5,239.710916,137.311408,336.498470,25.792035
-7718,239.459336,137.311408,336.498470,25.791874
